brand,product,doc_type,codemark_id,branz_number,expiry_date,is_expired,status,bpir_status,scope_limitations
B_Enclosure,Steel and Tube - Universal - Topglass Guide 2017,Unknown,,150,,UNKNOWN,CONDITIONAL,UNDECLARED,"to 
support foot traffic."
B_Enclosure,T_Rib - BPIS Building Product Information Sheet,Unknown,Certificat,,,UNKNOWN,CONDITIONAL,UNDECLARED,"unlined buildings 
only and buildings with importance level 1."
B_Enclosure,Thermakraft - Covertek 215 Wall - Data Sheet,Unknown,,1229,,UNKNOWN,CONDITIONAL,UNDECLARED,for roof pitch less than 3 degrees.
B_Enclosure,Thermakraft - Covertek 401 Wall - Data Sheet,Unknown,,943,,UNKNOWN,CONDITIONAL,UNDECLARED,for roof pitch less than 3 degrees.
B_Enclosure,Thermakraft - Covertek 403 Roof - CodeMark Certificate,Unknown,NZ30069,403,,UNKNOWN,CONDITIONAL,UNDECLARED,"sheds, warehouses, garages, canopies, 
soffits and lean-to designs."
B_Enclosure,Thermakraft - Covertek 403 Wall - CodeMark Certificate,Unknown,NZ30069,403,,UNKNOWN,CONDITIONAL,UNDECLARED,"sheds, warehouses, garages, canopies, 
soffits and lean-to designs."
B_Enclosure,Thermakraft - Covertek 403 Wall - Data Sheet,Unknown,NZ30069,917,,UNKNOWN,CONDITIONAL,UNDECLARED,for roof pitch less than 10 degrees.
B_Enclosure,Thermakraft - Covertek 405 - CodeMark Certificate,Unknown,NZ30030,405,,UNKNOWN,CONDITIONAL,UNDECLARED,"sheds, warehouses, 
garages, canopies, soffits and lean-to designs."
B_Enclosure,Thermakraft - Covertek 405 - Data Sheet,Unknown,NZ30030,743,,UNKNOWN,CONDITIONAL,UNDECLARED,for roof pitch less than 3 degrees.
B_Enclosure,Thermakraft - Covertek 407 - CodeMark Certificate,Unknown,NZ30028,407,,UNKNOWN,CONDITIONAL,UNDECLARED,"sheds, warehouses, garages, canopies, 
soffits and lean-to designs."
B_Enclosure,Thermakraft - Covertek 407 - Data Sheet,Unknown,NZ30028,651,,UNKNOWN,CONDITIONAL,UNDECLARED,for roof pitch less than 3 degrees.
B_Enclosure,Thermakraft - Thermabar 397 - Data Sheet,Unknown,,1000,,UNKNOWN,CONDITIONAL,UNDECLARED,"for roof pitch less than 3 degrees when
used as a roof underlay."
B_Enclosure,Thermakraft - Thermabar 397 - Installation Guide,Unknown,,1000,,UNKNOWN,CONDITIONAL,UNDECLARED,"for roof pitch less than 3 degrees when 
used as a roof underlay."
B_Enclosure,Thermakraft - Thermakraft 220 - Data Sheet,Unknown,,912,,UNKNOWN,CONDITIONAL,UNDECLARED,as an air barrier.
B_Enclosure,Thermakraft - Watergate Plus - Data Sheet,Unknown,NZ10002,695,,UNKNOWN,CONDITIONAL,UNDECLARED,"for unlined
applications due to UV control requirements."
B_Enclosure,VENT - VB20 Wall Vented Batten - BRANZ Appraisal,Unknown,,1099,,UNKNOWN,CONDITIONAL,UNDECLARED,"for use where pressure equalised cavities are 
required."
B_Enclosure,VENT - VB20 Wall Vented Batten - Product Technical Statement,Unknown,,1099,,UNKNOWN,CONDITIONAL,UNDECLARED,"for use where pressure 
equalized cavities are required."
B_Enclosure,Velux - FS Fixed Skylight - Product Data Sheet,Unknown,certificat,,,UNKNOWN,CONDITIONAL,UNDECLARED,"for concealed clip roof 
profiles or membrane roofs)."
B_Enclosure,Velux - GGU Roof Window - Product Data Sheet,Unknown,certificat,,,UNKNOWN,CONDITIONAL,UNDECLARED,"for concealed clip 
roof profiles or membrane roofs)."
B_Enclosure,Velux - VS Manual Skylight - Product Data Sheet,Unknown,certificat,,,UNKNOWN,CONDITIONAL,UNDECLARED,"for 
concealed clip roof profiles or 
membrane roofs)."
B_Enclosure,Velux - VSE Electric Skylight - Product Data Sheet,Unknown,certificat,,,UNKNOWN,CONDITIONAL,UNDECLARED,"for concealed clip roof 
profiles or membrane roofs)."
B_Enclosure,Velux - VSS Solar Skylight - Product Data Sheet,Unknown,certificat,,,UNKNOWN,CONDITIONAL,UNDECLARED,"for 
concealed clip roof profiles  
or membrane roofs)."
B_Enclosure,Viking Roofspec - Dec-K-ing - viking decking pts,Unknown,,411,,UNKNOWN,CONDITIONAL,UNDECLARED,size of area for use.
B_Enclosure,Viking Roofspec - Enviroclad - Enviroclad BRANZ Appraisal,Unknown,,656,,UNKNOWN,CONDITIONAL,UNDECLARED,trained applicators only.
B_Enclosure,Viking Roofspec - Enviroclad - Enviroclad CodeMark Certifica,Unknown,NZ30058,656,,UNKNOWN,CONDITIONAL,UNDECLARED,"drainage flanges, outlets, grates or cages, and overflow details."
B_Enclosure,Viking Roofspec - Roof Garden - Roof Garden BRANZ Appraisal,Unknown,,903,,UNKNOWN,CONDITIONAL,UNDECLARED,"licensed 
and trained applicators only."
B_Enclosure,Viking Roofspec - Rubber - Rubber Membrane BRANZ Appraisal,Unknown,,307,,UNKNOWN,CONDITIONAL,UNDECLARED,"roofs and decks within the following scope:
	¬ constructed to suitable falls (re"
B_Enclosure,Viking Roofspec - Torch-On - Viking Torch On BRANZ Appraisal,Unknown,,948,,UNKNOWN,CONDITIONAL,UNDECLARED,trained installers only.
B_Enclosure,Viking Roofspec - Torch-On - viking torch on codemark 2024,Unknown,NZ30092,948,,UNKNOWN,CONDITIONAL,UNDECLARED,"drainage flanges, outlets, grates or cages, and overflow details."
B_Enclosure,Viking Roofspec - Universal - certainteed sample warranty,Unknown,,276,,UNKNOWN,CONDITIONAL,UNDECLARED,to the maximum extent permitted by applicable law.
B_Enclosure,Viking Roofspec - WarmSpan - warmroof warmspan 1 installatio,Unknown,,713,,UNKNOWN,CONDITIONAL,UNDECLARED,Light-Foot Traffic.
C_Interiors,85495_yConnect_Document_NZ_anticon-and-anticon-hp-roofing-bl,Unknown,,1151,,UNKNOWN,CONDITIONAL,UNDECLARED,from the declared R-value.
C_Interiors,85534_yConnect_Document_NZ_glasswool-building-blanket_bradfo,Unknown,,301,,UNKNOWN,CONDITIONAL,UNDECLARED,for water or vapour control.
C_Interiors,85535_yConnect_Document_NZ_Gold Gold Hi-Performance_Bradford,Unknown,,301,,UNKNOWN,CONDITIONAL,UNDECLARED,for water or vapour control.
C_Interiors,85540_yConnect_Document_NZ_optimo-underfloor-insulation_brad,Unknown,,1094,,UNKNOWN,CONDITIONAL,UNDECLARED,"for use 
where non-combustible material is required."
C_Interiors,85781_yConnect_Document_NZ_gw-acoustic-gold,Unknown,,1610,,UNKNOWN,CONDITIONAL,UNDECLARED,for water or vapour control.
C_Interiors,EPD-IES-0020965-001-Comfortech-Ceiling-Insulation-Products-2,Unknown,,2020,2030-05-07,NO,CONDITIONAL,UNDECLARED,"in 
the system boundary."
C_Interiors,EPD-IES-0020966-001-Comfortech-Wall-Insulation-Products-2025,Unknown,,2020,2030-05-07,NO,CONDITIONAL,UNDECLARED,"in 
the system boundary."
C_Interiors,EPD-IES-0020967-001-Comfortech-Underfloor-Insulation-Product,Unknown,,2020,2030-05-07,NO,CONDITIONAL,UNDECLARED,"in 
the system boundary."
C_Interiors,EPD-IES-0020968-001-Comfortech-Board-Insulation-Products-202,Unknown,,2020,2030-05-07,NO,CONDITIONAL,UNDECLARED,in the system boundary.
C_Interiors,EPD-IES-0020969-001-Comfortech-FEI-and-Other-Insulation-Prod,Unknown,,2020,2030-05-07,NO,CONDITIONAL,UNDECLARED,in the system boundary.
C_Interiors,Earthwool Glasswool Product Guide,Unknown,NZ30095,648,,UNKNOWN,CONDITIONAL,UNDECLARED,"a refund of the 
purchase price of the Product except as required by law."
C_Interiors,GIB_Master_Site_Guide_2025,Unknown,,427,,UNKNOWN,CONDITIONAL,UNDECLARED,"when 
conducting repairs to fire-rated walls."
C_Interiors,GIB_Site_Guide_2024,Unknown,,427,,UNKNOWN,CONDITIONAL,UNDECLARED,"when 
conducting repairs to fire-rated walls."
C_Interiors,Pink-Batts-Ceiling-Product-and-Installation-Guide-June-2025-,Unknown,,560,,UNKNOWN,CONDITIONAL,UNDECLARED,the fullest extent permitted by law.
C_Interiors,Pink-Batts-Skillion-Product-and-Installation-Guide-January-2,Unknown,,432,,UNKNOWN,CONDITIONAL,UNDECLARED,the fullest extent permitted by law.
C_Interiors,Pink-Batts-Thermal-Solutions-Product-Guide-2025-v2,Unknown,,7310,,UNKNOWN,CONDITIONAL,UNDECLARED,the fullest extent permitted by law.
C_Interiors,Pink-Batts-Underfloor-Product-and-Installation-Guide-January,Unknown,,2504,,UNKNOWN,CONDITIONAL,UNDECLARED,the fullest extent permitted by law.
C_Interiors,Pink-Batts-Wall-Product-and-Installation-Guide-April-2025,Unknown,,100,,UNKNOWN,CONDITIONAL,UNDECLARED,the fullest extent permitted by law.
C_Interiors,Pink-Superbatts-Installation-Guide-January-2025,Unknown,,460,,UNKNOWN,CONDITIONAL,UNDECLARED,"the fullest extent 
permitted by law."
C_Interiors,PinkBatts-Lifetime-Warranty-Certificate_Oct24,Unknown,,4246,,UNKNOWN,CONDITIONAL,UNDECLARED,or modified by law.
C_Interiors,RCS - Rockcote_Velvetina - Brochure - Velvetina Brochure,Unknown,,706,,UNKNOWN,CONDITIONAL,UNDECLARED,"for shower recesses, 
benchtops or splashbacks."
C_Interiors,RCS - Rockcote_Venetian - Brochure - Venetian Brochure,Unknown,,706,,UNKNOWN,CONDITIONAL,UNDECLARED,"for exteriors or wet 
areas."
F_Manufacturers,Bremick_Industrial_Fasteners_Catalogue,Unknown,G100402,,,UNKNOWN,CONDITIONAL,UNDECLARED,"graphic, electronic or mechanical."
F_Manufacturers,Bremick_Masonry_Anchor_Catalogue,Unknown,B0102,,,UNKNOWN,CONDITIONAL,UNDECLARED,"graphic, electronic or mechanical."
F_Manufacturers,Bremick_Socket_Screws_Catalogue,Unknown,P220452,,,UNKNOWN,CONDITIONAL,UNDECLARED,"graphic, electronic or mechanical."
F_Manufacturers,Bremick_Stainless_Steel_Catalogue,Unknown,60400N2,,,UNKNOWN,CONDITIONAL,UNDECLARED,"graphic, electronic or mechanical."
F_Manufacturers,Delfast_Nails_BRANZ_Appraisal_1154,Unknown,,1154,,UNKNOWN,CONDITIONAL,UNDECLARED,"for 
application
Exterior trim or cladding
Exposed to weather but 
painted 
Less"
F_Manufacturers,NZ_Pryda_Bracing_Design_Guide_V1.02,Unknown,CERTIFICAT,,,UNKNOWN,CONDITIONAL,UNDECLARED,"for use as holding 
down straps on braced wall panels."
F_Manufacturers,NZ_Pryda_Connectors_Tie-downs_Design_Guide,Unknown,certificat,,,UNKNOWN,CONDITIONAL,UNDECLARED,for cantilever support.
F_Manufacturers,Paslode_NZ_Nails_BRANZ_Appraisal_546,Unknown,,546,,UNKNOWN,CONDITIONAL,UNDECLARED,"for 
application
Exterior trim or cladding
Exposed to weather but 
painted 
Less"
F_Manufacturers,Paslode_Purlin_Nails_BRANZ_Appraisal,Unknown,,100,,UNKNOWN,CONDITIONAL,UNDECLARED,a maximum thickness of 45 mm.
F_Manufacturers,Zenith_Hardware_Catalogue_2017,Unknown,WHH1075,,,UNKNOWN,CONDITIONAL,UNDECLARED,from the Contract.
F_Manufacturers,Zenith_Hardware_Catalogue_2020,Unknown,BROAD,,,UNKNOWN,CONDITIONAL,UNDECLARED,from the Contract.
Kingspan,Kingspan - kooltherm-12-data-sheet-v13,Technical_Data_Sheet,certified,,,UNKNOWN,CONDITIONAL,UNDECLARED,"when risk of galvanic corrosion has been
identified for the use with galvanised "
Marshall Innovations,Marshall - Tekton - Technical Data Sheet,Technical_Data_Sheet,,548,,UNKNOWN,CONDITIONAL,UNDECLARED,"replacement of the 
Tekton Wall Underlay material."
01_Compliance,GIB - Bracing Systems Supplement (2016),Technical_Manual,,,,UNKNOWN,MISSING,UNDECLARED,High
01_Compliance,Industry - WGANZ Guide to E2_AS1 (V1.7 2022),Code_of_Practice,,,,UNKNOWN,MISSING,UNDECLARED,
01_Compliance,MBIE - Minor Variation Guidance,Guidance,,,,UNKNOWN,MISSING,UNDECLARED,
01_Compliance,MBIE - Schedule 1 Exemptions Guidance,Guidance,,,,UNKNOWN,MISSING,UNDECLARED,"a maximum 
area of 20 square metres."
01_Compliance,NZBC - B1_AS1 - Structure (Amd 13),Building_Code,,,,UNKNOWN,MISSING,UNDECLARED,"the surface areas 
in contact with that material."
01_Compliance,NZBC - Building Product Information Requirements (BPIR) Regu,Building_Code,,,,UNKNOWN,MISSING,DECLARED,
01_Compliance,NZBC - C_AS1 - Fire Safety (2nd Ed 2023),Building_Code,,,,UNKNOWN,MISSING,UNDECLARED,"for smoke detectors, heat detectors are allowed to be substituted."
01_Compliance,NZBC - C_AS2 - Fire Safety (2nd Ed 2025),Building_Code,,,,UNKNOWN,MISSING,UNDECLARED,"professional activities, industrial activities, and intermittently occupied buil"
01_Compliance,NZBC - C_VM2 - Fire Safety Verification (Amd 6 2020),Building_Code,,,,UNKNOWN,MISSING,UNDECLARED,in the scenario description above.
01_Compliance,NZBC - E1_AS1 - Surface Water (1st Ed Amd 12 2024),Building_Code,,,,UNKNOWN,MISSING,UNDECLARED,"buildings and sitework having a catchment 
area of no more than 0."
01_Compliance,NZBC - F4_AS1 - Safety from Falling (Amd 6 2021),Building_Code,,,,UNKNOWN,MISSING,UNDECLARED,
01_Compliance,NZBC - F6_AS1 - Visibility in Escape Routes (Amd 3 2021),Building_Code,,,,UNKNOWN,MISSING,UNDECLARED,"and the lamps 
switched on and allowed to stabilise prior  
to measurements bein"
01_Compliance,NZBC - F7_AS1 - Warning Systems (5th Ed 2023),Building_Code,,,,UNKNOWN,MISSING,UNDECLARED,
01_Compliance,NZBC - G12_AS1 - Water Supplies (3rd Ed Amd 14 2024),Building_Code,,,,UNKNOWN,MISSING,UNDECLARED,"by Paragraph 
2."
01_Compliance,NZBC - G13_AS1 - Foul Water (3rd Ed Amd 14 2024),Building_Code,,,,UNKNOWN,MISSING,UNDECLARED,
01_Compliance,NZBC - H1_VM1 - Energy Efficiency Verification (6th Ed 2025),Building_Code,,,,UNKNOWN,MISSING,UNDECLARED,
01_Compliance,Standards - AS_NZS 3000_2018 - Electrical Wiring Rules (Chan,Standard,,,,UNKNOWN,MISSING,UNDECLARED,
01_Compliance,Standards - AS_NZS 3500.2 - Plumbing and Drainage Pipe Sizin,Standard,,,,UNKNOWN,MISSING,UNDECLARED,"a maximum loading 
of 90 FU and are configured as per Section 9."
01_Compliance,Standards - NZS 4229_2013 - Concrete Masonry Buildings,Standard,,,,UNKNOWN,MISSING,UNDECLARED,"the lesser of span/250 or 
12 mm."
01_Compliance,WorkSafe - Designing and Installing Safe Electrical Installa,Guidance,,,,UNKNOWN,MISSING,UNDECLARED,"and 
safe for those uses (Regulation 41)."
A_Structure,2017_CHH-_Pinex_SpecificationInstallationGuide_v3-Web,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
A_Structure,20191126CHHWP-TIM-Moulds-on-Timber-Technical-Note-September-,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
A_Structure,20191126CHHWP-Trouble-with-Substitutes-Timber-September-2018,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
A_Structure,ABODO-New-TMT-Painting-and-Staining-Spec-Nov-2014,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
A_Structure,AW62-180x20mm-Profile-Drawing-Abodo-Wood,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
A_Structure,AW62P-187x18-Profile-Drawing-Abodo-Wood-Jan-18,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
A_Structure,Abodo-Guidelines-for-Vulcan-Cladding-Standard-Series-Clear-2,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
A_Structure,Abodo-Mixed-Length-Specification-Export,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
A_Structure,Abodo-Profile-Drawing-WB18-180x18,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
A_Structure,Abodo-Safety-Data-Sheet-End-Seal-MAY-23-V3,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
A_Structure,Abodo-Safety-Data-Sheet-NZ-Protector-Jan-24,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
A_Structure,Abodo-Safety-Data-Sheet-Vulcan,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
A_Structure,Abodo-Safety-Data-Sheet_Rejuvenator-Wood-Cleaner-May-22,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
A_Structure,Abodo-Semi-Vertical-Grain-SVG-Grain-Orientation-Guidelines,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
A_Structure,Abodo-Sioox-Wood-Protection-Manual-Apr-23,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
A_Structure,Abodo-Thermal-Conductivity-Memo,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
A_Structure,Abodo-Vulcan-Cladding-Comparison-Guide,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
A_Structure,Abodo-Vulcan-Shingles-Oculus-Compliance-Letter,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,"the restrictions of E2/AS1 or 
NZS 3604."
A_Structure,Abodo-Vulcan-Timber-LRV-and-SRI-Guide-May-23,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
A_Structure,Abodo-Wood-Environmental-Product-Declaration,Unknown,,,2025-08-12,YES,MISSING,UNDECLARED,"from the system boundary as per the PCR (IEPDS, 2019) (EPD Australasia, 2018)."
A_Structure,Antisapstain-Hylite-NCF-Treated-Pine-Solid-Wood-November-201,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
A_Structure,Antisapstain-Treated-Pine-Solid-Wood-July-2017-v3,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
A_Structure,Appearance-Grades-Timber-Grading-Rules-Abodo-Wood,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
A_Structure,BAND4S-138x18-Profile-Drawing-Abodo-Wood,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
A_Structure,BAND4S-180x18-Profile-Drawing-Abodo-Wood,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
A_Structure,BAND4S-42x42-Profile-Drawing-Abodo-Wood,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
A_Structure,BAND4S-65x18-Profile-Drawing-Abodo-Wood,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
A_Structure,BAND4S-88x18-Profile-Drawing-Abodo-Wood,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
A_Structure,Boron_Treated_Wood_SDS_2020,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
A_Structure,Built-to-Last-Warranty-30yrs-ACQ-Abodo-Wood,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
A_Structure,CCA-Treated-Pine-Solid-Wood-May-2018,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
A_Structure,CCA-Treated-Pine-Solid-Wood-May-2018-v2,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
A_Structure,CCA_Treated_Wood_MSDS_2015,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
A_Structure,CCA_Treated_Wood_SDS_2020,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
A_Structure,CHH-H1.2-Boron-Treated-Pine-Solid-Wood-V-15.1.1.1-Sept-2019,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
A_Structure,CHHTimberLaserframe68x34CeilingBattenPTSAndBPISCurrent,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
A_Structure,CHHTimberLaserframeResidentialApplicationsPTSAndBPISCurrent,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
A_Structure,CHHTimberPinexAnchorPilesPTSAndBPISCurrent,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
A_Structure,CHHTimberPinexHousePilesPTSAndBPISCurrent-,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
A_Structure,CHHTimberPinexPostsRailsandPalingsPTSAndBPISCurrent,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
A_Structure,CHHTimberPinexVerifiedPTSAndBPISCurrent,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
A_Structure,Comparative-Biomass-Growth-and-Carbon-Sequestration-Report-A,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
A_Structure,DK14S-90x21-Profile-Drawing-Abodo-Wood,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
A_Structure,DK16V-142x27mm-Profile-Drawing-Abodo-Wood,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
A_Structure,DK4R-140x27-Profile-Drawing-Abodo-Wood,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
A_Structure,EcoPave_Installation_Guide_Aug_2024,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,AS BASE COURSE MATERIAL AND WILL LEAD TO PAVEMENT FAILURE IF USED.
A_Structure,FSC-Certificate-SGS-COC-004944,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
A_Structure,Firth_Paving_Category_Flyer_2025,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
A_Structure,Firth_Paving_Concepts_Brochure,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
A_Structure,Firth_Paving_Installation_Guide_2025,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,or modified by law.
A_Structure,Hollow_Masonry_Brochure_2023,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
A_Structure,How-Vulcan-Timber-Weathers-Abodo-Wood,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
A_Structure,J-Frame-and-Exposure-to-the-Elements-1,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
A_Structure,LOSP_Treated_Wood_SDS_-_26_Jun_2020,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
A_Structure,Landscaping_Timber_20240229,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
A_Structure,LaserframeProductGuideCurrent,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
A_Structure,Look-Book-Vulcan-Feature-Timber-Projects,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
A_Structure,M116317-Abodo-Profile-Drawing-Download-Vulcan-Shingles-450x1,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
A_Structure,M116317-Abodo-Profile-Drawing-Download-Vulcan-Shingles-450x9,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
A_Structure,Maintenance-Guidelines-Timber-Cladding-Screening-NZ-Abodo-Wo,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
A_Structure,Maintenance-Guidelines-Vulcan-Sand-Decking-Abodo-Wood,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
A_Structure,Metalcraft - Bracing Systems - BPIS Structural Products,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
A_Structure,Metalcraft - ComFlor Svelte 60 - BPIS Building Product Infor,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
A_Structure,Metalcraft - ComFlor Svelte 60 - Information Brochure,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
A_Structure,Metalcraft - ComFlor Svelte 60 - Installation Details,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
A_Structure,Metalcraft - ComFlor Svelte 80 - BPIS Building Product Infor,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
